,Tour_ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
4617,tour_idkneg6lpa,0.2015717,0.6823758,0.03405884,0.0022873494,0.005996414,0.07370987
4618,tour_idymdbpiow,0.1414007,0.74932075,0.015066175,0.01704836,0.028405523,0.04875854
4619,tour_idnu6i0304,0.121887505,0.06611423,0.0029606468,0.021549014,0.13923085,0.6482578
4620,tour_idf73i1clt,0.3119206,0.52156264,0.009213157,0.026638607,0.013782561,0.11688247
4621,tour_iduf5qdelb,0.29200986,0.112714,0.0035957831,0.08075196,0.08839846,0.42252997
4622,tour_idakx0dycq,0.061208785,0.041958768,0.0033724108,0.0116726775,0.60281515,0.2789722
4623,tour_id68d46itn,0.23022462,0.40438128,0.018731775,0.058456305,0.016955309,0.27125072
4624,tour_idwu3tr0ob,0.4060262,0.090346426,0.003555179,0.06422981,0.08854508,0.34729725
4625,tour_idvfml9aan,0.23474099,0.32390663,0.18377277,0.046246678,0.013173659,0.19815929
4626,tour_idc54q85i5,0.058946148,0.047689654,0.0038491006,0.011318498,0.35165125,0.52654535
4627,tour_id5i1daqyf,0.060981084,0.034418765,0.0023671302,0.015370667,0.10860668,0.7782557
4628,tour_idjwwxo7gx,0.41671973,0.08292723,0.0035745522,0.055235486,0.09549078,0.3460523
4629,tour_idhz5oer11,0.25298905,0.21597968,0.0017572881,0.014073289,0.007893098,0.5073076
4630,tour_idrqn5xl7y,0.34577832,0.39567557,0.019443978,0.017072348,0.041769985,0.18025976
4631,tour_idxhs2tse2,0.052969996,0.043928057,0.0028801567,0.05359424,0.26414642,0.5824811
4632,tour_idu698qheh,0.06070831,0.051471904,0.004422388,0.012956313,0.3718059,0.4986352
4633,tour_id7rmd1653,0.5863134,0.30952436,0.015679313,0.007180888,0.01608919,0.065212786
4634,tour_id0c3nfngt,0.26061216,0.23544511,0.0038502198,0.029923782,0.044694073,0.4254747
4635,tour_id9aoqocq6,0.23391332,0.60996103,0.022641575,0.01650375,0.011154276,0.10582608
4636,tour_idspik76xo,0.48944983,0.13413745,0.011309208,0.035017382,0.05744507,0.2726411
4637,tour_idtinirn98,0.32656965,0.5102304,0.0069949916,0.011868093,0.01413515,0.13020167
4638,tour_idhfdjwu4r,0.2599839,0.6120856,0.0061338805,0.012678068,0.006482043,0.10263656
4639,tour_idmofd9s9s,0.19653897,0.069183365,0.006880322,0.05996145,0.023522409,0.6439135
4640,tour_idj30yyvzn,0.13089485,0.8032909,0.004687302,0.011806395,0.010067869,0.039252687
4641,tour_idegwmk7ms,0.12168272,0.73776466,0.026799483,0.040332764,0.016120022,0.057300314
4642,tour_id8fun3dft,0.31412348,0.05209963,0.0035087576,0.14827853,0.0976424,0.38434723
4643,tour_id0d4ppxit,0.05542418,0.06330334,0.0037403684,0.052410327,0.3758951,0.44922665
4644,tour_idys7o1xrg,0.5624863,0.23171946,0.0055222553,0.0059170756,0.019971875,0.174383
4645,tour_idzqh9kdf5,0.044732943,0.06690021,0.002962321,0.12683567,0.19991885,0.55865
4646,tour_idzj7gq4rk,0.3595644,0.32223764,0.02181816,0.029584957,0.06184914,0.20494573
4647,tour_id5xcott56,0.19057488,0.70318943,0.030613218,0.0024676796,0.0079036495,0.06525119
4648,tour_idct4l51wp,0.24246396,0.5380526,0.02860603,0.04518393,0.010060244,0.13563322
4649,tour_idmv9lk82u,0.03599558,0.5139002,0.0043103886,0.007364654,0.17354532,0.26488385
4650,tour_idg07je3sn,0.35189697,0.107743435,0.004102403,0.07620975,0.06701748,0.39303
4651,tour_id3isq5jto,0.29061115,0.27050132,0.009008932,0.00931306,0.03422708,0.3863384
4652,tour_idgn2eyie5,0.19671522,0.0858033,0.009292334,0.049260836,0.049991556,0.6089367
4653,tour_id3x47qu59,0.09732819,0.1304127,0.008159287,0.1708417,0.30394068,0.28931746
4654,tour_idfsy2bt2s,0.46829095,0.32421935,0.007096142,0.015697805,0.02003405,0.1646617
4655,tour_idic9fokz7,0.16134527,0.7176444,0.041380983,0.005562815,0.012693878,0.061372634
4656,tour_idyyq3169m,0.3612499,0.38103676,0.004365444,0.06282793,0.012126454,0.1783935
4657,tour_idb0r71so0,0.09851366,0.056860887,0.0029738676,0.008690653,0.58922607,0.24373488
4658,tour_idnaigytfh,0.47419527,0.22872187,0.0067751785,0.05435864,0.016101532,0.21984752
4659,tour_id9wtf8fvc,0.2162264,0.051094197,0.0033165987,0.0470489,0.27695426,0.4053596
4660,tour_idgo6mp2xd,0.096420996,0.855037,0.011914247,0.011061919,0.004911001,0.0206548
4661,tour_idaxhlzcvc,0.3839096,0.3609193,0.005321448,0.004246101,0.032110415,0.21349311
4662,tour_idw02b8r9e,0.42471406,0.3849615,0.007737155,0.08339244,0.015911186,0.08328366
4663,tour_id72rt6xkd,0.062717214,0.13647415,0.0022745705,0.007847781,0.1911552,0.59953105
4664,tour_id6bw7fi4o,0.32503074,0.4803272,0.021124784,0.02254471,0.02703236,0.123940185
4665,tour_id9449nqd5,0.2866296,0.37033835,0.006156847,0.013804245,0.04332236,0.2797486
4666,tour_id0p3tqizi,0.4118873,0.090580225,0.007912921,0.026792632,0.09520839,0.36761856
4667,tour_idkrc58zgp,0.15096714,0.71234447,0.008716093,0.03779823,0.018583262,0.07159081
4668,tour_idwch2v2h4,0.26573187,0.62811303,0.008161904,0.0055446955,0.030587286,0.06186117
4669,tour_id0av9afnh,0.08106026,0.03976342,0.0035936495,0.04949501,0.4183233,0.40776435
4670,tour_id1gdn8oft,0.54777676,0.14326939,0.00321241,0.0056534074,0.03656156,0.26352647
4671,tour_idmqdhp5r0,0.393102,0.22246885,0.008035931,0.031010237,0.14701648,0.19836652
4672,tour_idypz4twci,0.045802686,0.16475023,0.007805753,0.09437063,0.2864946,0.40077612
4673,tour_id44y5bkro,0.13611062,0.07752598,0.004122168,0.14374734,0.18405056,0.4544433
4674,tour_idywmv304s,0.39619622,0.12282493,0.010393114,0.011481644,0.063891426,0.39521265
4675,tour_idtb1692y7,0.21807301,0.1767662,0.003852486,0.009940882,0.015003034,0.57636434
4676,tour_idxf39ruvu,0.2397613,0.11580161,0.0026724483,0.047575653,0.02591958,0.5682694
4677,tour_idlocoyyq8,0.26940298,0.48712403,0.009921821,0.031173065,0.030048558,0.1723296
4678,tour_id9hk1kcq2,0.35393816,0.39606458,0.03810916,0.019004826,0.020140324,0.1727429
4679,tour_idkypwmq2y,0.2819836,0.5771366,0.025422541,0.011420271,0.01975755,0.08427945
4680,tour_id9kz3qwfu,0.106931895,0.63684654,0.05230076,0.07656579,0.014893786,0.11246122
4681,tour_id7xt0ctty,0.40985635,0.13901804,0.010958073,0.022688327,0.0647205,0.3527587
4682,tour_idazoeg10n,0.34486154,0.06420455,0.0031859328,0.0413994,0.1062111,0.44013742
4683,tour_idmk595u89,0.28521723,0.13632916,0.012330505,0.057454146,0.19462913,0.3140398
4684,tour_id8rh2c7ce,0.25612557,0.4450104,0.03351655,0.065233596,0.026202772,0.17391108
4685,tour_id9nxp78bt,0.04075575,0.028865848,0.0027074046,0.05493799,0.1401327,0.7326003
4686,tour_id8j4155uy,0.43499422,0.07996727,0.002898543,0.040725093,0.05990757,0.38150728
4687,tour_id9u3x4fq0,0.034207884,0.03909585,0.0039446927,0.09993732,0.41408956,0.4087247
4688,tour_id0mjp13ci,0.18933722,0.5862674,0.025287382,0.0062959543,0.008155441,0.18465659
4689,tour_ida4r673vv,0.02764782,0.05226052,0.0030833813,0.040889002,0.6493859,0.22673336
4690,tour_id89ey9ahz,0.43671665,0.4334788,0.004989846,0.014406256,0.008450831,0.10195757
4691,tour_idqrn9r0cg,0.08673515,0.7878767,0.0765799,0.0032622404,0.0054613412,0.040084638
4692,tour_idt9ngv2ay,0.23523329,0.06543928,0.0027313991,0.030009497,0.16110916,0.50547737
4693,tour_iddirypiq7,0.3708517,0.10180433,0.00436265,0.04073055,0.039973397,0.44227734
4694,tour_id94rypyv6,0.3348694,0.47150555,0.0125731565,0.016925963,0.052686572,0.11143936
4695,tour_id7mepqp3b,0.046893388,0.04291293,0.0032105083,0.03317688,0.24974358,0.6240627
4696,tour_idvf5hc3rh,0.5316903,0.09565621,0.00469009,0.051529948,0.030502828,0.28593057
4697,tour_idwjhjfpt6,0.18254894,0.6964736,0.03531808,0.002444112,0.007982592,0.07523271
4698,tour_idc6maay9a,0.013720808,0.01817028,0.0018998365,0.039972212,0.8162968,0.10994006
4699,tour_id1akfzctl,0.389821,0.4238178,0.010828921,0.027591536,0.030066883,0.11787383
4700,tour_idxfe7yd52,0.07378682,0.038359214,0.0042289435,0.031570856,0.3945163,0.45753786
4701,tour_idubr2g2bc,0.12663417,0.7730229,0.010735538,0.01059462,0.015351902,0.06366085
4702,tour_id6yltgqye,0.5513235,0.24892706,0.005153451,0.013483947,0.012432151,0.16867988
4703,tour_iddh3ymy6x,0.5370724,0.16539559,0.0038894152,0.051949244,0.021999253,0.21969406
4704,tour_id2qcjvm7s,0.23871613,0.65774673,0.0064712516,0.03244092,0.007614018,0.057010975
4705,tour_idsua9ldpc,0.12902361,0.059354044,0.0025424215,0.02079313,0.17369835,0.61458844
4706,tour_idfrsw04tv,0.37867266,0.049616307,0.002869601,0.029870817,0.11874673,0.42022392
4707,tour_id57dsylix,0.16677545,0.04690344,0.0032465332,0.00955137,0.11339554,0.66012764
4708,tour_id7pma7quc,0.26962644,0.05983119,0.0032633583,0.025382193,0.12030669,0.5215901
4709,tour_idikexetie,0.24590307,0.05842212,0.0033461466,0.039767344,0.10148235,0.551079
4710,tour_idxf3ocv4h,0.39572182,0.18286315,0.028731879,0.045532927,0.07347207,0.27367812
4711,tour_idlmtgv502,0.04615547,0.04248533,0.0032988738,0.036802493,0.19598055,0.6752773
4712,tour_idu5yzuzvo,0.22776337,0.3540781,0.01534339,0.17779386,0.015882801,0.2091385
4713,tour_id66nxorjq,0.14243074,0.5220017,0.14639902,0.059933636,0.030635323,0.098599605
4714,tour_idjntsj72r,0.32944056,0.19474909,0.014403151,0.032317583,0.053972486,0.37511718
4715,tour_idol6zlrg2,0.0819108,0.1354244,0.0023659966,0.08325803,0.19524564,0.5017952
4716,tour_idj7lhihp0,0.20620662,0.437204,0.022884268,0.010375274,0.099914394,0.22341543
4717,tour_id2diacuyc,0.09824155,0.6410597,0.1551153,0.03571793,0.014554965,0.055310566
4718,tour_idip7fgody,0.1870447,0.6794432,0.065203965,0.005783057,0.008118921,0.054406222
4719,tour_idycojb4du,0.41872814,0.08176379,0.0028131306,0.03306624,0.12599361,0.33763513
4720,tour_idx7ojvkbr,0.3043424,0.48274645,0.08734762,0.02850397,0.013946874,0.08311273
4721,tour_idcebopv76,0.5204361,0.14760606,0.0030142998,0.00982468,0.04604318,0.27307573
4722,tour_idm0dm3a7w,0.5147234,0.26934874,0.008875237,0.0070025115,0.014264675,0.18578538
4723,tour_idq8gyx2z6,0.19159938,0.080657154,0.009134249,0.069606096,0.20298901,0.44601405
4724,tour_idrap95gya,0.36005855,0.0637515,0.0028794422,0.03832059,0.1255208,0.40946913
4725,tour_id3dbg1127,0.23200892,0.47541633,0.021683674,0.010955325,0.026850713,0.23308507
4726,tour_idao7dqxth,0.09416158,0.13789965,0.0053284457,0.06829565,0.075395405,0.61891925
4727,tour_idsyv5cfjz,0.073262386,0.041162487,0.0029920198,0.056044,0.23930313,0.587236
4728,tour_idzf95oyrk,0.05471592,0.2529673,0.0042832936,0.03896643,0.45078236,0.19828467
4729,tour_idbf3pduoy,0.37529388,0.45712158,0.006541139,0.012184056,0.013051187,0.13580814
4730,tour_id0anfsc0m,0.04724608,0.1124775,0.00514684,0.01262824,0.3653102,0.4571912
4731,tour_idki651a7u,0.15041773,0.36867088,0.0058071073,0.16682576,0.10479709,0.20348139
4732,tour_idiqsctz7h,0.044148546,0.049377445,0.0036941478,0.03817473,0.44351467,0.42109048
4733,tour_idrcd8ryyr,0.146201,0.803812,0.015919076,0.005992395,0.007272707,0.02080284
4734,tour_idm1ezox3r,0.050708853,0.041152403,0.0024486133,0.048911218,0.22152002,0.6352589
4735,tour_idofw6m9fn,0.19097584,0.7349123,0.014737645,0.003987955,0.008853885,0.046532344
4736,tour_idajofnlea,0.24311359,0.64726925,0.006842575,0.013387089,0.0052365344,0.08415101
4737,tour_idb1924o7u,0.16714655,0.438923,0.0056252885,0.04341702,0.13055655,0.21433161
4738,tour_idhg1g9d6i,0.4228125,0.12543112,0.0042723054,0.012792027,0.017539423,0.41715267
4739,tour_idpruj59vi,0.06098706,0.055689692,0.004193414,0.04898798,0.38333544,0.44680637
4740,tour_idsag08q3a,0.30419403,0.5856342,0.010353834,0.004519898,0.008840265,0.08645783
4741,tour_id7fdou62a,0.02308509,0.06331878,0.00221306,0.023071159,0.8311384,0.05717359
4742,tour_id4pgieptp,0.07013691,0.05178376,0.0044073327,0.05078826,0.21256259,0.6103211
4743,tour_id2bxqlya5,0.1535068,0.21796335,0.0038139888,0.016386446,0.02603157,0.5822978
4744,tour_id2rhldeer,0.021484466,0.022187674,0.0014999665,0.020728962,0.4985949,0.43550405
4745,tour_idpjcdbsdu,0.3056239,0.19572033,0.0091466615,0.1968045,0.019183246,0.27352136
4746,tour_idpyee68nm,0.29553947,0.19866619,0.0038356623,0.01852938,0.08159331,0.40183598
4747,tour_idshuxosf5,0.11234436,0.74233586,0.049059413,0.008901473,0.022795232,0.06456367
4748,tour_idc0zff95d,0.30447802,0.056434248,0.0029940733,0.025884608,0.090582274,0.5196268
4749,tour_idl824jiih,0.3005993,0.062661074,0.0036897387,0.04469217,0.089922,0.49843577
4750,tour_id3hdtkzjh,0.51042795,0.19986752,0.00563067,0.009268606,0.041882098,0.23292314
4751,tour_idi0quw5nf,0.13290416,0.7873044,0.030613312,0.00397043,0.009969707,0.035238
4752,tour_iddiu4t7pa,0.29461083,0.45572805,0.00919707,0.005618931,0.01935432,0.2154908
4753,tour_id9pfw44v7,0.34476286,0.120935686,0.007603553,0.030896487,0.14830658,0.34749487
4754,tour_idjqfy6snz,0.42536867,0.0873019,0.0037927285,0.058182307,0.060531266,0.36482316
4755,tour_id3mdopvla,0.20598784,0.67766064,0.008711539,0.012241067,0.007224868,0.08817406
4756,tour_idwts99l4l,0.3586751,0.11140258,0.003038265,0.04258538,0.097036794,0.38726187
4757,tour_idei64s1d3,0.19483867,0.061665338,0.002416562,0.016324004,0.14138694,0.5833685
4758,tour_idvr94x2xt,0.15987039,0.7729206,0.016099246,0.008613589,0.0071242345,0.03537189
4759,tour_id4xyo3wj9,0.51571393,0.20861033,0.010723929,0.027575113,0.011071056,0.22630568
4760,tour_idzi90rlii,0.23387723,0.38092667,0.007998268,0.016136942,0.04386739,0.3171935
4761,tour_iddbhznc4e,0.45854262,0.2152751,0.01766208,0.01016494,0.08627459,0.21208064
4762,tour_idwppyiw2j,0.15206638,0.08059261,0.0057810377,0.26057312,0.12844458,0.37254223
4763,tour_idqzp061ak,0.1918684,0.57733905,0.0099253105,0.018226523,0.027997656,0.17464301
4764,tour_idtrpxa2sb,0.057237446,0.82910335,0.07690989,0.0042983643,0.0064895474,0.025961446
4765,tour_idqyk7ws53,0.45304576,0.29339528,0.009274576,0.03726521,0.014643309,0.19237581
4766,tour_idiyqlb5vv,0.050386447,0.054721672,0.010184316,0.059144672,0.39418584,0.431377
4767,tour_idtzrqz80a,0.5199918,0.32791618,0.006320347,0.0048929206,0.0068539754,0.13402478
4768,tour_idrvx8wkc0,0.37741682,0.08957408,0.004223098,0.009213881,0.08099099,0.43858114
4769,tour_ide5ue6n2i,0.20710692,0.7157268,0.01641602,0.01078445,0.004249297,0.045716498
4770,tour_id9yialixx,0.41201523,0.16326578,0.011317427,0.06737775,0.052565355,0.29345846
4771,tour_ide0mb84s1,0.051411014,0.3474538,0.007591714,0.05668008,0.30394614,0.23291726
4772,tour_ida5qvm9yk,0.6079416,0.20601104,0.013652849,0.019318542,0.021718852,0.13135706
4773,tour_id5z8u9r3u,0.16327435,0.071071826,0.0055806353,0.03842931,0.26411295,0.45753092
4774,tour_id3i5pxcum,0.2620283,0.5846697,0.049166497,0.0091945175,0.021187095,0.0737539
4775,tour_idux0anhoq,0.15629646,0.056953207,0.003995271,0.009507664,0.33062702,0.4426204
4776,tour_id8hz8f2k8,0.16268763,0.70030427,0.0104416795,0.017861683,0.02310998,0.085594766
4777,tour_id32oh16nx,0.30057657,0.0648636,0.0032908514,0.041684892,0.17477712,0.414807
4778,tour_idhssqhs7b,0.4950671,0.0067876796,0.009073331,0.10106515,0.15406977,0.23393701
4779,tour_idvdpomcmr,0.13267124,0.746268,0.036117267,0.013803371,0.010049495,0.061090667
4780,tour_idib1btgf3,0.130335,0.7258487,0.030649075,0.022912055,0.018142488,0.07211265
4781,tour_idaxrpkahw,0.45576978,0.14142689,0.0041315085,0.011406769,0.01487292,0.3723921
4782,tour_id1s6ydkb2,0.084970474,0.11587952,0.0046784626,0.043214645,0.095958546,0.65529835
4783,tour_idifynpo0p,0.3220845,0.43118015,0.03785593,0.016127562,0.050777193,0.14197466
4784,tour_idk1o7q68y,0.058818586,0.15006736,0.0030539192,0.02355939,0.27216363,0.4923371
4785,tour_idbx3mqgt7,0.046876762,0.030015534,0.0031534105,0.15807214,0.2653795,0.49650273
4786,tour_idion9ktge,0.33636132,0.07560647,0.0037104168,0.06916829,0.16162883,0.35352463
4787,tour_idzwgoojn9,0.21195447,0.64122,0.03990396,0.015238133,0.008636638,0.08304681
4788,tour_idr0y0xt8h,0.058169324,0.0337583,0.0027169026,0.009432367,0.15187606,0.74404705
4789,tour_idnwsqqrjq,0.35444474,0.09266028,0.0028274236,0.05387337,0.1106237,0.3855705
4790,tour_idny6in1ba,0.48714727,0.1633184,0.008122346,0.048105143,0.030591723,0.2627151
4791,tour_idvjeami1r,0.4419636,0.3090459,0.008204652,0.044711467,0.04215563,0.15391871
4792,tour_idrfmss4v1,0.4127564,0.29807574,0.025000853,0.030740233,0.037021272,0.19640546
4793,tour_idlxfiu1ld,0.2112386,0.2994124,0.008362461,0.033203732,0.1565302,0.29125258
4794,tour_idq4wkfcry,0.14251105,0.80264264,0.016072532,0.01022233,0.0067555937,0.021795852
4795,tour_id3m1366ht,0.17792517,0.7099816,0.07570268,0.005953916,0.00474445,0.025692208
4796,tour_id1jpsqd78,0.12952764,0.7224818,0.026818026,0.017749885,0.007872078,0.09555058
4797,tour_idhatkiq3k,0.17132449,0.76905626,0.007724293,0.004907252,0.004448062,0.042539645
4798,tour_id3vqv4k0m,0.29099882,0.33808628,0.009291309,0.009513565,0.111444585,0.24066544
4799,tour_idud0yi9dk,0.100092076,0.8402354,0.012367858,0.019637473,0.0062259636,0.021441193
4800,tour_idv1uocfby,0.41724774,0.21982905,0.009107975,0.008317983,0.045519482,0.2999778
4801,tour_idvmti0830,0.4607781,0.20323448,0.0030121098,0.0029598523,0.012009799,0.31800568
4802,tour_idg5xo3u6u,0.38969147,0.3304059,0.015480957,0.02798055,0.020091586,0.2163495
4803,tour_idb0acc6au,0.20509411,0.19588228,0.009264243,0.027786167,0.12712768,0.43484554
4804,tour_idt0mycgoy,0.113540635,0.24458109,0.032804072,0.07714625,0.41356584,0.11836211
4805,tour_id7zmjhxab,0.4335625,0.23615523,0.0092989635,0.06260064,0.037982885,0.22039975
4806,tour_iddnc48hcf,0.08671579,0.04888516,0.0035056632,0.11237822,0.31703457,0.43148062
4807,tour_idv5jvt1xt,0.38211358,0.4461613,0.005522655,0.011891923,0.010341424,0.14396909
4808,tour_idc2x18f82,0.21859632,0.38329753,0.008123613,0.03607438,0.01897766,0.33493048
4809,tour_id4zx48bi3,0.1477744,0.70695597,0.02831911,0.02109759,0.017643856,0.07820904
4810,tour_idmpd23fbf,0.06544226,0.048456747,0.0032528583,0.033110812,0.22704495,0.62269235
4811,tour_ide35kmmqh,0.2155134,0.67963475,0.02906653,0.0058433106,0.007015651,0.06292634
4812,tour_id08is2il9,0.2728449,0.20374492,0.010130762,0.04236113,0.17125148,0.29966682
4813,tour_idrp43q217,0.04045664,0.16737086,0.0025611427,0.032129712,0.42542562,0.33205605
4814,tour_id59ftlxe3,0.21401489,0.6994768,0.043753117,0.0034510384,0.007419699,0.031884518
4815,tour_id49apekhg,0.16060686,0.7514608,0.015075798,0.024198117,0.010311107,0.038347293
4816,tour_idhfpt8uax,0.04957946,0.052347135,0.004219056,0.052820362,0.38441235,0.45662165
4817,tour_idw5pj2rpe,0.24791251,0.5772207,0.014642227,0.010599686,0.0049337987,0.14469106
4818,tour_idwpkuiaqt,0.16498607,0.057606407,0.0035164992,0.06878569,0.22345701,0.48164833
4819,tour_idpzzez59g,0.12970442,0.043023497,0.0073971944,0.20169827,0.023076696,0.5950999
4820,tour_id5ifo8plp,0.37674984,0.07348515,0.0053527444,0.039881594,0.07775514,0.42677552
4821,tour_id9e21h0ae,0.06822406,0.03431713,0.0019032925,0.0068412335,0.05580945,0.8329049
4822,tour_idciqwudwn,0.30923054,0.13721304,0.02059887,0.027523033,0.014168903,0.49126568
4823,tour_idklkiynvu,0.08806216,0.04435789,0.0026708492,0.016263,0.1121132,0.73653287
4824,tour_idyobg3yvh,0.22390476,0.6562719,0.030126985,0.008359222,0.0070842584,0.074252896
4825,tour_id2sz6qqw0,0.26960826,0.63921905,0.009942603,0.013147481,0.009121944,0.05896065
4826,tour_idftt2vn9a,0.2327747,0.6804598,0.005883544,0.008153308,0.007973617,0.06475506
4827,tour_id2repi8sd,0.31603727,0.52555245,0.012354511,0.010710781,0.012294856,0.123050116
4828,tour_idjola4xea,0.26177564,0.56422293,0.006357119,0.027905606,0.022820022,0.11691862
4829,tour_id1aalxveh,0.0590628,0.030099042,0.0027655277,0.1347161,0.19716227,0.5761942
4830,tour_idweqlbwgh,0.16105308,0.69764864,0.014006606,0.01984219,0.015502799,0.09194673
4831,tour_idy7rf1uce,0.4397046,0.3063209,0.009158309,0.008945253,0.011545524,0.22432543
4832,tour_idlsvk3d9r,0.57951015,0.20511103,0.004576767,0.0056658373,0.026655048,0.17848119
4833,tour_idnn1hnkk7,0.13423209,0.11196455,0.0031282194,0.009048653,0.23236126,0.50926524
4834,tour_id7990mhqs,0.3655887,0.2287464,0.011328604,0.031630125,0.021704208,0.341002
4835,tour_idvvnd6n06,0.29786283,0.116770715,0.0030905756,0.005838277,0.05595453,0.520483
4836,tour_idw7yvd2qf,0.21545108,0.12585199,0.50395435,0.00817423,0.0077566253,0.13881175
4837,tour_idnirttviu,0.033666026,0.04882224,0.0024812215,0.12615596,0.47540808,0.3134665
4838,tour_id034vtyt9,0.046867274,0.035067555,0.0039563407,0.106121324,0.43674752,0.37124002
4839,tour_idsoxl9qfu,0.05665194,0.8493483,0.0638471,0.005619157,0.0077832052,0.016750334
4840,tour_idlbjqzuir,0.2340249,0.058278307,0.0018191454,0.028154457,0.059034105,0.61868906
4841,tour_idea9vrrdj,0.43024313,0.28459194,0.008229408,0.036789663,0.011267076,0.22887877
4842,tour_idp5b441oz,0.17957991,0.687581,0.007577101,0.027170604,0.008824994,0.089266405
4843,tour_id2ubfepzp,0.1372045,0.21783334,0.006398204,0.010840569,0.057077114,0.5706463
4844,tour_id2li5oz12,0.15810362,0.119580865,0.010251291,0.065930575,0.20402963,0.442104
4845,tour_idrv9f6yd8,0.401153,0.5083914,0.008619416,0.012345395,0.007372461,0.062118355
4846,tour_idql8jlgxa,0.2372156,0.13583377,0.0044821454,0.025113435,0.04423221,0.5531228
4847,tour_idh6ztah4f,0.45163417,0.24238259,0.0056331945,0.057140127,0.013955453,0.22925448
4848,tour_idm2htv156,0.22606936,0.03703679,0.0027478721,0.06078921,0.37879378,0.29456303
4849,tour_id7yq2haru,0.22773989,0.35996237,0.01541613,0.057815053,0.016781555,0.32228503
4850,tour_idtxv2ifo4,0.17479384,0.06417039,0.0026977207,0.053180225,0.11772301,0.58743477
4851,tour_idh970ujtj,0.15652028,0.12294407,0.024678605,0.3430152,0.057384044,0.29545784
4852,tour_ido0ait93z,0.050117653,0.027485998,0.0022205866,0.026340134,0.21276546,0.6810702
4853,tour_idt4mtjt38,0.17340346,0.47748443,0.015903654,0.011071044,0.008588295,0.3135491
4854,tour_id817e7236,0.1815411,0.7604063,0.003224778,0.016682645,0.004947636,0.033197474
4855,tour_id9n66q359,0.31658027,0.53014725,0.011811479,0.005359848,0.023355493,0.11274564
4856,tour_idt12b9iii,0.030083168,0.034864586,0.0023481012,0.027454823,0.750532,0.15471734
4857,tour_id4bhdvds9,0.42586926,0.4322092,0.0051605036,0.009985206,0.014618031,0.11215783
4858,tour_idp8mb7fj5,0.22958383,0.6734261,0.018584587,0.0030070264,0.006827151,0.0685713
4859,tour_idxyajb9g5,0.42850217,0.0866235,0.003406419,0.086271025,0.101687714,0.29350913
4860,tour_idg00ui72c,0.23288418,0.6600674,0.003045886,0.009292701,0.008294031,0.08641586
4861,tour_idqbamukgg,0.09543075,0.059567194,0.0021263878,0.011449674,0.05615943,0.7752666
4862,tour_idpbbjfz19,0.17678279,0.68609893,0.0066238563,0.024714654,0.012916011,0.09286372
4863,tour_idb0h333f7,0.027988562,0.011604092,0.0036506697,0.30903912,0.19121769,0.45649981
4864,tour_idk8ah6oui,0.19297138,0.04701728,0.0025802914,0.04918867,0.089955315,0.6182871
4865,tour_ide6i93z20,0.08035792,0.051411636,0.0027734607,0.04306248,0.32004982,0.5023447
4866,tour_id4gjdw28y,0.29906586,0.26896396,0.0060277074,0.017187068,0.025849685,0.38290572
4867,tour_idaockybgs,0.40993762,0.4545843,0.006369914,0.014573281,0.027675953,0.08685889
4868,tour_idf2kenuim,0.19492397,0.07558017,0.0030226633,0.019264821,0.03713269,0.67007565
4869,tour_idb5ffclv0,0.12622438,0.15304646,0.009043647,0.026999328,0.10009461,0.58459157
4870,tour_idgoekbb9p,0.19653659,0.73898447,0.0109229395,0.008560645,0.008365418,0.036629967
4871,tour_id1pej83ju,0.20459074,0.64885515,0.012257674,0.017904174,0.030527372,0.08586493
4872,tour_idx9d78zr0,0.29659522,0.114334196,0.0031206852,0.015022263,0.10594183,0.46498585
4873,tour_idr7pqtqu7,0.48783872,0.30527812,0.007574905,0.03319543,0.012953986,0.15315889
4874,tour_idvr9514sr,0.16297641,0.08037093,0.0018481835,0.03214264,0.098962896,0.62369895
4875,tour_idmg0jpz4t,0.57721156,0.2361657,0.008273451,0.012968874,0.010534418,0.15484604
4876,tour_id585ci6i9,0.2607728,0.13318521,0.003457725,0.013460839,0.01679327,0.5723301
4877,tour_idexnqykrg,0.10015102,0.1250326,0.010649947,0.07431858,0.3100219,0.37982595
4878,tour_ide883aqd0,0.18046857,0.02079096,0.0012441908,0.004201035,0.018734122,0.77456117
4879,tour_idlsuegzqz,0.110932454,0.03858385,0.0025760885,0.028994758,0.08235966,0.7365532
4880,tour_id72oi3dxl,0.53857875,0.27579686,0.009355739,0.020635508,0.02619235,0.12944078
4881,tour_id0esq0njb,0.13531566,0.5856268,0.12501773,0.030063827,0.025959352,0.0980166
4882,tour_id5qiver6k,0.60439825,0.21462291,0.0052139317,0.010012313,0.024891764,0.14086087
4883,tour_id3b7me8gk,0.20844464,0.6769189,0.006405829,0.015860122,0.010321219,0.08204925
4884,tour_id4galk7a1,0.3196635,0.3998591,0.032714806,0.02184153,0.023476657,0.20244443
4885,tour_idgz4a83gs,0.22677962,0.13790786,0.011380095,0.040103648,0.038375437,0.5454533
4886,tour_id7f5a79dx,0.5041312,0.053955425,0.0027759876,0.013911738,0.04784482,0.37738085
4887,tour_id5bgq3xpl,0.18154256,0.735948,0.008203038,0.03309309,0.0075601134,0.033653162
4888,tour_idadds37tr,0.17201455,0.72640187,0.013647996,0.010559281,0.015187163,0.062189117
4889,tour_id6q09r497,0.3877522,0.37261933,0.0055231526,0.08022507,0.027273424,0.12660678
